@RELATION histogram
@ATTRIBUTE o1	REAL
@ATTRIBUTE o2	REAL
@ATTRIBUTE o 	{1,2,3,4,5,6}
@DATA
19,0,6
18,0.444444,6
18,0.333333,2
18,0.555556,2
18,0.333333,2
19,0.333333,2
19,0.333333,2
19,0.111111,2
20,0.222222,2
20,0.222222,2
20,0.111111,2
20,0.111111,2
21,0.111111,2
21,0,2
21,0.111111,2
21,0,2
21,0.222222,2
21,0.777778,2
21,0.333333,2
20,0.444444,2
20,0.222222,2
20,0.333333,2
21,0.111111,2
21,0.333333,2
21,0.222222,2
21,0.333333,2
21,0.222222,2
21,0.111111,2
20,0.111111,2
20,0.333333,2
20,0,2
20,0.111111,2
19,0.111111,2
19,0.222222,2
19,0.333333,2
19,0.222222,2
19,0.222222,2
19,0.444444,2
19,0.444444,2
18,0.222222,2
18,0.333333,2
18,0.222222,2
18,0.222222,2
17,0.666667,2
17,0.444444,2
17,0.111111,2
17,0.222222,2
18,0.111111,2
18,0.333333,2
18,0.111111,2
19,0.444444,2
19,1.333333,2
19,0.555556,2
20,0.222222,2
20,0,2
21,0.555556,2
21,0.111111,2
21,0,2
22,0,2
22,0.111111,2
22,0,2
22,0.111111,2
22,0,2
22,0,2
22,0.222222,2
22,0.111111,2
22,0.222222,2
22,0.333333,2
22,0,2
22,0.333333,2
22,0.111111,2
22,0.111111,2
22,0.222222,2
21,0.111111,2
21,0.333333,2
21,0.111111,2
24,0.111111,6
24,0.777778,6
23,0.222222,6
22,0.333333,6
21,0.333333,6
21,0.444444,6
20,0.111111,6
19,0.111111,6
18,1.111111,6
18,0,2
18,0.333333,2
18,0.333333,2
18,0.333333,2
19,0.444444,2
19,0.444444,2
19,0,2
19,0.222222,2
20,0.111111,2
20,0,2
20,0.111111,2
21,0.666667,2
21,0.555556,2
21,0.444444,2
21,0.111111,2
21,0.444444,2
21,0.555556,2
21,0.444444,2
21,0.444444,2
21,0.444444,2
20,0.444444,2
20,0.444444,2
20,0.111111,2
20,0.444444,2
20,0.555556,2
20,0.222222,2
20,0.111111,2
19,0,2
19,0.111111,2
19,0.222222,2
19,0.333333,2
19,0.333333,2
19,0.111111,2
18,0.333333,2
18,0.333333,2
18,0.222222,2
18,0.444444,2
18,0.444444,2
18,0.444444,2
18,0.111111,2
18,0.222222,2
17,0.222222,2
17,0,2
17,0,2
18,0.222222,2
18,0.111111,2
18,0.222222,2
18,0,2
18,0.222222,2
19,0.666667,2
19,0.222222,2
19,0.333333,2
20,0.222222,2
20,0,2
20,0.111111,2
21,0.111111,2
21,0.111111,2
21,0,2
21,0.222222,2
22,0.111111,2
22,0.111111,2
22,0.111111,2
21,0.222222,2
21,0,2
21,0.222222,2
21,0.444444,2
21,0.444444,2
22,0,2
21,0,2
21,0,2
21,0,2
21,0.222222,2
21,0.111111,2
21,0.222222,2
24,1.444444,6
24,0.444444,6
23,0.222222,6
22,0.222222,6
21,0.111111,6
21,0.444444,6
21,0.444444,6
20,0,6
19,0.222222,6
18,1,6
18,0.444444,2
18,0.111111,2
18,0,2
18,0.111111,2
19,0.111111,2
19,0.222222,2
19,0.111111,2
19,0,2
20,0.444444,2
20,0.222222,2
20,0,2
20,0.444444,2
21,0.333333,2
21,0.111111,2
21,0.555556,2
21,0.444444,2
21,0.111111,2
21,0,2
21,0.222222,2
20,0.222222,2
20,0.444444,2
20,0.111111,2
20,0,2
20,0.222222,2
20,0.111111,2
20,0.222222,2
19,0.111111,2
19,0.111111,2
19,0.222222,2
19,0,2
19,0,2
18,0.111111,2
18,0.222222,2
18,0.111111,2
18,0.222222,2
18,0.222222,2
18,0.111111,2
18,0.111111,2
18,0.222222,2
18,0,2
17,0.111111,2
17,0.111111,2
17,0.333333,2
18,0.111111,2
18,0.444444,2
18,0.222222,2
18,0.111111,2
18,0.444444,2
18,0.111111,2
18,0.111111,2
19,0.333333,2
19,0.111111,2
19,0.333333,2
20,0.222222,2
20,0.333333,2
21,0.222222,2
21,0,2
21,0.111111,2
21,0.222222,2
22,0.111111,2
22,0.222222,2
22,0,2
21,0.222222,2
21,0.111111,2
21,0.111111,2
21,0.222222,2
21,0.333333,2
21,0.333333,2
21,0.111111,2
21,0,2
21,0,2
21,0.111111,2
20,0,2
20,0.111111,2
24,0.111111,6
24,0.777778,6
23,0,6
22,0.333333,6
21,0.333333,6
21,0.111111,6
21,0.333333,6
20,0.111111,6
18,0.555556,2
18,1,2
18,0.333333,2
19,0.333333,2
19,0.555556,2
19,0.111111,2
19,0.555556,2
19,0.111111,2
19,0.444444,2
19,0.222222,2
20,0.111111,2
20,0.222222,2
20,0.111111,2
20,0.222222,2
20,0.444444,2
20,0.333333,2
20,0.111111,2
20,0.111111,2
20,0.111111,2
20,0,2
20,0.111111,2
20,0.111111,2
19,0.333333,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
18,0.222222,2
18,0.222222,2
18,0.222222,2
18,0.111111,2
18,0.222222,2
18,0.111111,2
18,0.111111,2
18,0.111111,2
18,0.111111,2
18,0,2
18,0.333333,2
18,0.222222,2
18,0.333333,2
18,0.333333,2
18,0.444444,2
18,0.555556,2
18,0.444444,2
18,0.444444,2
18,0.444444,2
18,0.333333,2
18,0.666667,2
18,0,2
18,0.222222,2
18,0.222222,2
19,0,2
19,0.222222,2
19,0.333333,2
20,0.333333,2
21,0.111111,2
21,0.111111,2
21,0.111111,2
21,0.333333,2
22,0.111111,2
22,0,2
22,0.333333,2
21,0.444444,2
21,0.222222,2
21,0,2
21,0,2
21,0,2
21,0.333333,2
20,0.333333,2
20,0.111111,2
20,0.111111,2
20,0,2
20,0.111111,2
20,0.111111,2
24,1.222222,6
24,0.444444,6
24,0.666667,6
23,0.111111,6
22,0.222222,6
21,0.333333,6
21,0,6
21,0.222222,6
21,0.111111,6
18,0.333333,2
19,0.777778,2
19,0.555556,2
19,0.222222,2
19,0,2
19,0.111111,2
19,0.111111,2
19,0.333333,2
19,0,2
19,0.111111,2
19,0.111111,2
20,0.333333,2
20,0.888889,2
20,0.666667,2
20,0.333333,2
20,0,2
20,0.333333,2
20,0.666667,2
20,0.222222,2
19,0.222222,2
19,0,2
19,0.222222,2
19,0,2
19,0.111111,2
19,0.444444,2
18,0.111111,2
18,0.222222,2
18,0.333333,2
18,0.222222,2
18,0.222222,2
18,0,2
18,0.222222,2
18,0.111111,2
18,0,2
18,0,2
17,0,2
17,0.111111,2
18,0.222222,2
18,0.555556,2
17,0.333333,2
17,0.333333,2
17,0.222222,2
17,0,2
18,0.222222,2
18,0.111111,2
18,0.222222,2
18,0.333333,2
18,0.111111,2
18,0.333333,2
18,0.111111,2
18,0,2
18,0,2
19,0,2
19,0.333333,2
20,0,2
20,0.111111,2
21,0,2
21,0.444444,2
21,0.333333,2
22,0,2
22,0.111111,2
22,0.222222,2
21,0.555556,2
21,0.333333,2
21,0.333333,2
21,0.333333,2
20,0.111111,2
20,0.333333,2
20,0.333333,2
20,0,2
20,0.111111,2
20,0,2
20,0.111111,2
19,0,2
24,0.666667,6
24,0.666667,6
23,0.333333,6
22,0.111111,6
22,0.111111,6
21,0.111111,6
21,0.111111,6
22,0.222222,6
21,0.333333,6
19,0,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
19,0.222222,2
19,0.222222,2
18,0,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
19,0.333333,2
19,0.888889,2
19,0.777778,2
20,0.111111,2
20,0.111111,2
20,0.222222,2
20,0.444444,2
19,0.333333,2
19,0.222222,2
19,0,2
19,0.111111,2
18,0.222222,2
18,0.333333,2
18,0.444444,2
18,0.333333,2
18,0,2
18,0.333333,2
18,0.111111,2
18,0,2
18,0.111111,2
18,0.333333,2
18,0.222222,2
18,0,2
17,0.111111,2
17,0.111111,2
17,0.111111,2
17,0.222222,2
17,0.222222,2
17,0.111111,2
17,0.111111,2
17,0.333333,2
17,0.444444,2
18,0.444444,2
18,0.555556,2
18,0.222222,2
18,0.111111,2
18,0.666667,2
18,0.333333,2
18,0.666667,2
18,0.222222,2
18,0,2
18,0.222222,2
19,0,2
19,0,2
20,0.111111,2
21,0.111111,2
21,0.555556,2
21,0.222222,2
22,0.111111,2
22,0.222222,2
22,0,2
21,0.222222,2
21,0.555556,2
21,0.444444,2
21,0.111111,2
20,0.333333,2
20,0.111111,2
20,0.111111,2
20,0.111111,2
20,0,2
20,0.222222,2
20,0,2
19,0.111111,2
24,1.666667,6
24,0.111111,6
24,0.666667,6
23,0.222222,6
22,0.111111,6
21,0.111111,6
21,0.111111,6
21,0.111111,6
22,0.222222,6
21,0.444444,6
19,0,2
19,0.111111,2
19,0.111111,2
19,0.333333,2
19,0.333333,2
19,0.111111,2
19,0.222222,2
18,0.111111,2
19,0.111111,2
19,0,2
19,0,2
19,0.222222,2
19,0.444444,2
19,0.222222,2
19,0.333333,2
19,0,2
19,0,2
19,0,2
19,0.333333,2
19,0.111111,2
18,0,2
18,0,2
18,0.111111,2
18,0.222222,2
18,0.222222,2
18,0.222222,2
18,0.111111,2
18,0,2
18,0.111111,2
18,0.222222,2
18,0.111111,2
18,0.111111,2
18,0.222222,2
18,0.222222,2
17,0.222222,2
17,0.222222,2
17,0.222222,2
17,0,2
17,0.111111,2
17,0.222222,2
17,0.555556,2
18,0.222222,2
18,0,2
18,0.111111,2
18,0.444444,2
18,0.666667,2
18,0.333333,2
18,0.333333,2
18,0.111111,2
18,0.222222,2
18,0.444444,2
18,0,2
18,0.111111,2
18,0,2
19,0.111111,2
20,0.111111,2
21,0,2
21,0.777778,2
22,0.666667,2
22,0.333333,2
22,0.111111,2
22,0,2
22,0.111111,2
21,0.222222,2
21,0.222222,2
21,0.333333,2
20,0.111111,2
20,0,2
20,0.222222,2
20,0.111111,2
20,0,2
20,0.222222,2
20,0,2
19,0.222222,2
24,1.444444,6
24,0.666667,6
23,0.333333,6
23,0.111111,6
22,0.111111,6
21,0.222222,6
21,0.111111,6
21,0.111111,6
21,0.111111,6
20,1.111111,6
19,0,2
19,0.111111,2
19,0,2
19,0.222222,2
19,0.333333,2
19,0.111111,2
18,0.222222,2
18,0,2
18,0,2
19,0.111111,2
19,0.333333,2
19,0.222222,2
19,0.222222,2
19,0,2
19,0.444444,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
18,0,2
18,0,2
18,0.222222,2
18,0,2
18,0.111111,2
18,0,2
18,0,2
18,0.222222,2
18,0.222222,2
18,0.111111,2
18,0.111111,2
18,0.222222,2
18,0,2
18,0.111111,2
18,0.222222,2
17,0.111111,2
17,0,2
17,0,2
17,0.444444,2
17,0.111111,2
17,0.111111,2
17,0.222222,2
18,0.222222,2
18,0.333333,2
18,0,2
19,0.222222,2
19,0.555556,2
18,0.444444,2
18,0.222222,2
18,0.111111,2
18,0.222222,2
18,0.333333,2
18,0.222222,2
18,0.222222,2
18,0.222222,2
19,0.222222,2
20,0.111111,2
21,0,2
21,0.555556,2
22,0.666667,2
22,0.444444,2
22,0.222222,2
22,0.222222,2
22,0.222222,2
21,0.444444,2
21,0.111111,2
20,0.222222,2
20,0.111111,2
20,0.111111,2
20,0.222222,2
19,0.111111,2
19,0,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
24,1.888889,6
24,0.222222,6
23,0.777778,6
23,0,6
22,0.111111,6
22,0.222222,6
21,0,6
21,0,6
21,0.333333,6
22,0.444444,6
21,1.222222,6
12,0,3
11,0.111111,3
11,0.111111,3
11,0.222222,3
11,0,3
11,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
11,0.111111,3
11,0.111111,3
11,0,3
11,0.222222,3
10,0.111111,3
10,0.222222,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0.222222,3
11,0,3
11,0,3
11,0,3
12,0.111111,3
19,0,2
19,0,2
19,0.222222,2
19,0.333333,2
18,0.333333,2
18,0.222222,2
18,0.111111,2
18,0.111111,2
18,0,2
18,0,2
19,0.333333,2
19,0.111111,2
19,0.222222,2
19,0.111111,2
19,0.777778,2
19,0.222222,2
19,0.333333,2
19,0.111111,2
19,0.444444,2
18,0.222222,2
18,0.222222,2
18,0.111111,2
18,0,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0.111111,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
18,0.222222,2
18,0.111111,2
18,0.111111,2
18,0.111111,2
17,0.111111,2
17,0.111111,2
17,0.111111,2
17,0.222222,2
17,0,2
17,0,2
18,0,2
18,0.333333,2
18,0.222222,2
19,0.222222,2
19,0,2
19,0.444444,2
19,0.222222,2
19,0.111111,2
19,0.111111,2
19,0,2
18,0.111111,2
18,0.111111,2
18,0.222222,2
18,0,2
19,0.222222,2
20,0.222222,2
21,0.111111,2
21,0.222222,2
22,0.333333,2
22,0.333333,2
22,0.333333,2
22,0.444444,2
22,0.222222,2
21,0.222222,2
21,0.333333,2
20,0,2
20,0.222222,2
20,0.111111,2
20,0.111111,2
19,0.111111,2
19,0.111111,2
19,0.333333,2
19,0.222222,2
19,0.333333,2
23,1.777778,6
23,0.444444,6
23,0.333333,6
23,0.111111,6
22,0.222222,6
21,0.111111,6
22,0.111111,6
22,0.222222,6
22,0.222222,6
23,0.333333,6
22,0.555556,6
11,0.111111,3
11,0.111111,3
11,0,3
11,0.111111,3
11,0.111111,3
11,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
11,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
11,0,3
11,0,3
11,0.111111,3
12,0.111111,3
18,0.111111,2
18,0.333333,2
19,0.111111,2
19,0.111111,2
18,0.111111,2
18,0.111111,2
18,0.111111,2
18,0,2
18,0.222222,2
18,0.222222,2
18,0.111111,2
19,0.111111,2
19,0.333333,2
19,0.333333,2
19,0.111111,2
19,1,2
19,0.888889,2
19,0.222222,2
19,0,2
18,0.222222,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0,2
18,0,2
19,0,2
19,0.111111,2
19,0.111111,2
19,0.777778,2
19,0.666667,2
19,0.333333,2
18,0.111111,2
18,0.111111,2
18,0,2
17,0.222222,2
17,0.111111,2
17,0.222222,2
17,0.333333,2
17,0.111111,2
17,0,2
18,0.222222,2
18,0.111111,2
19,0.111111,2
19,0,2
20,0.111111,2
20,0.222222,2
20,0.222222,2
20,0.222222,2
19,0.111111,2
19,0.111111,2
18,0.222222,2
18,0.111111,2
18,0.222222,2
18,0.111111,2
19,0.222222,2
20,0.222222,2
21,0.222222,2
22,0.111111,2
22,0.333333,2
22,0.222222,2
23,0.222222,2
23,0.333333,2
22,0.111111,2
22,0.111111,2
21,0.444444,2
21,0.111111,2
20,0.111111,2
20,0.111111,2
20,0,2
19,0.333333,2
19,0.222222,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
23,1.555556,6
23,1.111111,6
23,0.777778,6
23,0.111111,6
22,0.222222,6
22,0.222222,6
22,0.333333,6
22,0.444444,6
22,0.222222,6
23,0.111111,6
23,0.333333,6
22,0.333333,6
11,0,3
11,0.111111,3
11,0,3
11,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
11,0,3
11,0,3
11,0.111111,3
18,0.111111,2
18,0.333333,2
18,0.111111,2
18,0.555556,2
18,0.222222,2
18,0.222222,2
18,0,2
18,0.111111,2
18,0,2
18,0.111111,2
18,0.111111,2
19,0.444444,2
19,0.111111,2
19,0,2
19,0.333333,2
19,0.555556,2
19,0.444444,2
19,0.333333,2
19,0,2
19,0,2
18,0.111111,2
18,0,2
18,0.222222,2
18,0,2
19,0.444444,2
19,0.222222,2
19,0,2
19,0.111111,2
19,0.555556,2
19,0.444444,2
19,0.222222,2
19,0,2
18,0,2
18,0.111111,2
17,0.111111,2
17,0.111111,2
17,0,2
17,0.444444,2
17,0.222222,2
17,0,2
18,0.111111,2
18,0,2
19,0,2
19,0.111111,2
20,0,2
20,0.333333,2
20,0.222222,2
20,0.444444,2
20,0,2
19,0,2
19,0.111111,2
18,0.333333,2
18,0.111111,2
18,0.111111,2
19,0.222222,2
20,0.222222,2
21,0.333333,2
22,0,2
22,0.555556,2
23,0.333333,2
23,0.333333,2
23,0.222222,2
23,0.111111,2
22,0,2
21,0.111111,2
21,0.111111,2
20,0.111111,2
20,0,2
20,0.111111,2
19,0.111111,2
19,0.111111,2
19,0.222222,2
19,0.333333,2
19,0.444444,2
23,1.777778,6
23,0.222222,6
23,0.666667,6
23,0,6
22,0.222222,6
22,0.333333,6
22,0.222222,6
22,0.333333,6
22,0,6
23,0.444444,6
23,0.333333,6
11,0,3
11,0,3
11,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
11,0,3
11,0.111111,3
11,0.222222,3
18,0,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0,2
18,0,2
18,0.222222,2
18,0,2
18,0,2
18,0.222222,2
18,0.222222,2
19,0.111111,2
19,0.111111,2
19,0,2
19,0,2
19,0.222222,2
19,0.111111,2
19,0.111111,2
19,0,2
19,0,2
19,0.111111,2
18,0.111111,2
18,0,2
19,0,2
19,0.222222,2
20,0.111111,2
20,0.111111,2
20,0.111111,2
20,0.222222,2
20,0.111111,2
19,0.222222,2
19,0.111111,2
18,0.222222,2
18,0.333333,2
17,0.111111,2
17,0.111111,2
17,0,2
17,0.333333,2
17,0.222222,2
17,0,2
17,0.222222,2
18,0,2
19,0.222222,2
19,0.222222,2
20,0.111111,2
20,0.222222,2
20,0.111111,2
20,0.444444,2
20,0.111111,2
20,0.111111,2
19,0.555556,2
19,0.111111,2
18,0,2
18,0.222222,2
19,0.111111,2
20,0.222222,2
21,0.111111,2
21,0,2
22,0.333333,2
22,0.444444,2
23,0.444444,2
23,0.111111,2
23,0.777778,2
22,0.111111,2
22,0,2
21,0.111111,2
20,0,2
20,0,2
20,0.222222,2
19,0.111111,2
19,0.111111,2
19,0,2
19,0.111111,2
19,0,2
23,1.222222,6
23,0.444444,6
23,0.444444,6
22,0.111111,6
22,0.222222,6
22,0.333333,6
22,0.222222,6
22,0.333333,6
22,0.333333,6
23,0.666667,6
23,0.888889,6
11,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0,3
10,0.222222,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
11,0,3
11,0,3
18,0.111111,2
18,0,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0,2
18,0,2
18,0.222222,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
19,0,2
19,0.222222,2
19,0,2
19,0,2
19,0,2
19,0,2
18,0.222222,2
19,0.222222,2
19,0,2
19,0.111111,2
20,0.222222,2
20,0.222222,2
20,0.333333,2
20,0.444444,2
20,0.444444,2
20,0.222222,2
19,0.222222,2
19,0.222222,2
18,0.333333,2
17,0.333333,2
17,0.333333,2
17,0.111111,2
17,0.111111,2
17,0,2
17,0.111111,2
18,0.222222,2
18,0.333333,2
19,0.111111,2
19,0.222222,2
20,0.222222,2
20,0.222222,2
20,0.222222,2
21,0.222222,2
20,0.111111,2
20,0,2
19,0.444444,2
19,0.444444,2
19,0.111111,2
19,0.333333,2
19,0.222222,2
20,0.444444,2
20,0,2
21,0.555556,2
22,0.444444,2
22,0.444444,2
23,0.222222,2
23,0,2
23,0,2
22,0,2
22,0.111111,2
21,0,2
21,0.111111,2
20,0.111111,2
20,0.111111,2
20,0.222222,2
20,0.111111,2
19,0,2
19,0,2
19,0.222222,2
23,1.777778,6
23,0.333333,6
23,0.666667,6
23,0.111111,6
22,0.222222,6
22,0.333333,6
22,0.222222,6
22,0.222222,6
22,0.222222,6
23,0.222222,6
23,0.666667,6
23,1.222222,6
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.222222,3
10,0.333333,3
10,0.222222,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0,3
11,0,3
11,0,3
27,0.111111,2
27,0,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0,2
27,0,2
27,0,2
27,0,2
27,0,2
27,0,2
27,0.111111,2
27,0,2
27,0.222222,2
27,0,2
27,0.222222,2
27,0.222222,2
27,0.111111,2
27,0.111111,2
26,0.111111,2
26,0,2
18,0.222222,2
18,0,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0.333333,2
18,0.222222,2
17,0.333333,2
17,0.333333,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0,2
19,0.333333,2
19,0.333333,2
19,0.444444,2
19,0.111111,2
19,0.222222,2
19,0,2
19,0.222222,2
19,0.222222,2
19,0.111111,2
19,0.111111,2
19,0.111111,2
20,0.111111,2
21,0.111111,2
21,0.333333,2
21,0.444444,2
21,0.333333,2
21,0.222222,2
20,0.222222,2
20,0,2
19,0.111111,2
18,0.444444,2
18,0.555556,2
17,0.444444,2
17,0.444444,2
17,0.444444,2
17,0.111111,2
17,0.111111,2
18,0.333333,2
19,0.333333,2
19,0.111111,2
20,0.777778,2
20,0.111111,2
21,0.555556,2
21,0.222222,2
21,0.666667,2
21,0.333333,2
20,0.111111,2
20,0.111111,2
19,0.222222,2
19,0.444444,2
19,0,2
19,0,2
20,0.111111,2
20,0,2
21,0.111111,2
22,0.555556,2
22,0.555556,2
23,0.333333,2
23,0.222222,2
23,0.111111,2
22,0.222222,2
22,0.111111,2
21,0,2
21,0.111111,2
20,0.111111,2
20,0.111111,2
20,0.111111,2
20,0,2
20,0,2
20,0,2
20,0.111111,2
23,1.444444,6
23,0.111111,6
23,0.444444,6
22,0,6
22,0.111111,6
22,0.333333,6
22,0.222222,6
22,0.111111,6
23,0,6
23,0.222222,6
23,0.666667,6
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0,3
10,0,3
10,0,3
10,0.333333,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.333333,3
10,0.111111,3
10,0.111111,3
10,0.333333,3
10,0.222222,3
10,0.111111,3
10,0,3
11,0,3
11,0.111111,3
27,0.111111,2
27,0,2
27,0,2
27,0,2
27,0,2
27,0.222222,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0.222222,2
27,0.111111,2
27,0,2
27,0,2
27,0,2
27,0,2
27,0.111111,2
27,0.222222,2
27,0,2
27,0,2
27,0.111111,2
27,0.111111,2
27,0.222222,2
27,0.111111,2
27,0.111111,2
27,0.111111,2
26,0.111111,2
17,0.333333,2
18,0.111111,2
18,0.111111,2
18,0,2
18,0,2
18,0.444444,2
18,0.333333,2
17,0.333333,2
17,0.444444,2
18,0.222222,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0.444444,2
18,0.666667,2
19,0.444444,2
19,0.333333,2
19,0.222222,2
19,0,2
19,0.222222,2
19,0.333333,2
19,0,2
20,0,2
20,0,2
21,0.333333,2
21,0.333333,2
21,0,2
22,0.222222,2
22,0,2
21,0.111111,2
21,0,2
20,0.111111,2
19,0.111111,2
19,0.666667,2
18,0.444444,2
18,0.777778,2
17,0.555556,2
17,0.333333,2
17,0.222222,2
18,0.111111,2
18,0.222222,2
19,0.222222,2
19,0,2
20,0.111111,2
21,0.111111,2
21,0.333333,2
21,0.333333,2
22,0,2
21,0,2
21,0.222222,2
20,0,2
20,0,2
19,0.444444,2
19,0,2
19,0.111111,2
20,0.333333,2
20,0,2
21,0.222222,2
22,0.333333,2
22,0.444444,2
23,0.444444,2
23,0.222222,2
23,0.222222,2
22,0.111111,2
22,0.111111,2
21,0.222222,2
21,0.333333,2
21,0.444444,2
20,0.222222,2
20,0.333333,2
20,0.111111,2
20,0.111111,2
20,0,2
20,0,2
22,0.888889,6
22,0.555556,6
22,0.333333,6
22,0,6
22,0.111111,6
22,0.222222,6
22,0.333333,6
22,0.222222,6
23,0.333333,6
23,0.222222,6
23,0.666667,6
23,0.555556,6
10,0.111111,3
10,0.111111,3
10,0,3
10,0.222222,3
10,0.222222,3
10,0.222222,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.222222,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0.222222,3
11,0,3
11,0.111111,3
11,0,3
11,0,3
11,0,3
11,0,3
11,0,3
11,0.111111,3
27,0,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0,2
27,0.222222,2
27,0,2
27,0,2
27,0.222222,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0.111111,2
27,0.111111,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0.222222,2
27,0.111111,2
27,0.111111,2
27,0,2
27,0,2
26,0.111111,2
17,0.111111,2
18,0,2
18,0,2
18,0.222222,2
18,0.111111,2
18,0,2
18,0,2
18,0,2
18,0,2
18,0.111111,2
18,0.111111,2
18,0.222222,2
18,0.222222,2
18,0.222222,2
18,0.555556,2
18,1,2
19,0.555556,2
19,0.111111,2
19,0,2
19,0.111111,2
19,0,2
19,0,2
20,0,2
20,0,2
21,0.111111,2
22,0,2
22,0.111111,2
22,0.222222,2
22,0,2
22,0.111111,2
21,0.222222,2
21,0,2
20,0.333333,2
19,0.444444,2
19,0.444444,2
18,0.333333,2
18,0.666667,2
18,0.333333,2
18,0.111111,2
18,0.111111,2
19,0.111111,2
19,0.111111,2
20,0.333333,2
20,0.111111,2
21,0.111111,2
21,0.222222,2
22,0.222222,2
22,0.444444,2
22,0,2
22,0.111111,2
21,0.333333,2
20,0.333333,2
20,0.222222,2
20,0.222222,2
20,0.222222,2
20,0.222222,2
21,0.333333,2
21,0.222222,2
22,0.111111,2
22,0.333333,2
23,0.444444,2
23,0.222222,2
23,0.111111,2
22,0.111111,2
22,0,2
21,0.222222,2
21,0.333333,2
21,0.333333,2
21,0.111111,2
20,0.222222,2
20,0.222222,2
20,0.333333,2
20,0.111111,2
20,0,2
22,1.111111,6
